Sample in Buffer,Sample in Window,TRIGGER,clk_vector,trigger_adc_buf_in[7:0],trig_vector,diff[8:0],prev_frame_adc[7:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,UNSIGNED,HEX,SIGNED,UNSIGNED
2950,2950,0,1,148,0,0,148
2951,2951,0,0,148,0,0,148
2952,2952,0,0,148,0,0,148
2953,2953,0,0,148,0,0,148
2954,2954,0,1,148,0,0,148
2955,2955,0,1,148,0,0,148
2956,2956,0,0,148,0,0,148
2957,2957,0,0,148,0,0,148
2958,2958,0,0,148,0,0,148
2959,2959,0,1,148,0,0,148
2960,2960,0,1,148,0,0,148
2961,2961,0,0,148,0,0,148
2962,2962,0,0,148,0,0,148
2963,2963,0,0,148,0,0,148
2964,2964,0,1,148,0,0,148
2965,2965,0,1,148,0,0,148
2966,2966,0,0,148,0,0,148
2967,2967,0,0,148,0,0,148
2968,2968,0,0,148,0,0,148
2969,2969,0,1,148,0,0,148
2970,2970,0,1,148,0,0,148
2971,2971,0,0,148,0,0,148
2972,2972,0,0,148,0,0,148
2973,2973,0,0,148,0,0,148
2974,2974,0,1,148,0,0,148
2975,2975,0,1,148,0,0,148
2976,2976,0,0,148,0,0,148
2977,2977,0,0,148,0,0,148
2978,2978,0,0,148,0,0,148
2979,2979,0,1,148,0,0,148
2980,2980,0,1,148,0,0,148
2981,2981,0,0,148,0,0,148
2982,2982,0,0,148,0,0,148
2983,2983,0,0,148,0,0,148
2984,2984,0,1,148,0,0,148
2985,2985,0,1,148,0,0,148
2986,2986,0,0,148,0,0,148
2987,2987,0,0,148,0,0,148
2988,2988,0,0,148,0,0,148
2989,2989,0,1,148,0,0,148
2990,2990,0,1,148,0,0,148
2991,2991,0,0,148,0,0,148
2992,2992,0,0,148,0,0,148
2993,2993,0,0,148,0,0,148
2994,2994,0,1,148,0,0,148
2995,2995,0,1,148,0,0,148
2996,2996,0,0,148,0,0,148
2997,2997,0,0,148,0,0,148
2998,2998,0,0,148,0,0,148
2999,2999,0,1,148,0,0,148
3000,3000,0,1,148,0,0,148
3001,3001,0,0,148,0,0,148
3002,3002,0,0,148,0,0,148
3003,3003,0,0,148,0,0,148
3004,3004,0,1,148,0,0,148
3005,3005,0,1,148,0,0,148
3006,3006,0,0,148,0,0,148
3007,3007,0,0,148,0,0,147
3008,3008,0,0,148,0,0,147
3009,3009,0,1,148,0,0,147
3010,3010,0,1,148,0,0,147
3011,3011,0,0,148,0,140,147
3012,3012,0,0,148,0,-1,148
3013,3013,0,0,148,0,-1,148
3014,3014,0,1,148,0,-1,148
3015,3015,0,1,148,0,-1,148
3016,3016,0,0,148,0,115,148
3017,3017,0,0,148,0,0,148
3018,3018,0,0,148,0,0,148
3019,3019,0,1,148,0,0,148
3020,3020,0,1,148,0,0,148
3021,3021,0,0,148,0,0,148
3022,3022,0,0,148,0,0,148
3023,3023,0,0,148,0,0,148
3024,3024,0,1,148,0,0,148
3025,3025,0,1,148,0,0,148
3026,3026,0,0,148,0,0,148
3027,3027,0,0,148,0,0,148
3028,3028,0,0,148,0,0,148
3029,3029,0,1,148,0,0,148
3030,3030,0,1,148,0,0,148
3031,3031,0,0,148,0,0,148
3032,3032,0,0,148,0,0,148
3033,3033,0,0,148,0,0,148
3034,3034,0,1,148,0,0,148
3035,3035,0,1,148,0,0,148
3036,3036,0,0,148,0,0,148
3037,3037,0,0,148,0,0,148
3038,3038,0,0,148,0,0,148
3039,3039,0,1,148,0,0,148
3040,3040,0,1,148,0,0,148
3041,3041,0,0,148,0,0,148
3042,3042,0,0,148,0,0,147
3043,3043,0,0,148,0,0,147
3044,3044,0,1,148,0,0,147
3045,3045,0,1,148,0,0,147
3046,3046,0,0,148,0,-116,147
3047,3047,0,0,148,0,-1,148
3048,3048,0,0,148,0,-1,148
3049,3049,0,1,148,0,-1,148
3050,3050,0,1,148,0,-1,148
3051,3051,0,0,148,0,115,148
3052,3052,0,0,148,0,0,148
3053,3053,0,0,148,0,0,148
3054,3054,0,1,148,0,0,148
3055,3055,0,1,148,0,0,148
3056,3056,0,0,148,0,0,148
3057,3057,0,0,148,0,0,148
3058,3058,0,0,148,0,0,148
3059,3059,0,1,148,0,0,148
3060,3060,0,1,148,0,0,148
3061,3061,0,0,148,0,0,148
3062,3062,0,0,148,0,0,148
3063,3063,0,0,148,0,0,148
3064,3064,0,1,148,0,0,148
3065,3065,0,1,148,0,0,148
3066,3066,0,0,148,0,0,148
3067,3067,0,0,147,0,0,148
3068,3068,0,0,147,0,0,148
3069,3069,0,1,147,0,0,148
3070,3070,0,1,147,0,0,148
3071,3071,0,0,147,0,0,148
3072,3072,0,0,148,0,1,148
3073,3073,0,0,148,0,1,148
3074,3074,0,1,148,0,1,148
3075,3075,0,1,148,0,1,148
3076,3076,0,0,148,0,1,148
3077,3077,0,0,148,0,0,148
3078,3078,0,0,148,0,0,148
3079,3079,0,1,148,0,0,148
3080,3080,0,1,148,0,0,148
3081,3081,0,0,148,0,0,148
3082,3082,0,0,147,0,0,148
3083,3083,0,0,147,0,0,148
3084,3084,0,1,147,0,0,148
3085,3085,0,1,147,0,0,148
3086,3086,0,0,147,0,0,148
3087,3087,0,0,148,0,1,148
3088,3088,0,0,148,0,1,148
3089,3089,0,1,148,0,1,148
3090,3090,0,1,148,0,1,148
3091,3091,0,0,148,0,1,148
3092,3092,0,0,148,0,0,148
3093,3093,0,0,148,0,0,148
3094,3094,0,1,148,0,0,148
3095,3095,0,1,148,0,0,148
3096,3096,0,0,148,0,0,148
3097,3097,0,0,148,0,0,148
3098,3098,0,0,148,0,0,148
3099,3099,0,1,148,0,0,148
3100,3100,0,1,148,0,0,148
3101,3101,0,0,148,0,0,148
3102,3102,0,0,147,0,0,148
3103,3103,0,0,147,0,0,148
3104,3104,0,1,147,0,0,148
3105,3105,0,1,147,0,0,148
3106,3106,0,0,147,0,0,148
3107,3107,0,0,148,0,1,148
3108,3108,0,0,148,0,1,148
3109,3109,0,1,148,0,1,148
3110,3110,0,1,148,0,1,148
3111,3111,0,0,148,0,1,148
3112,3112,0,0,148,0,0,148
3113,3113,0,0,148,0,0,148
3114,3114,0,1,148,0,0,148
3115,3115,0,1,148,0,0,148
3116,3116,0,0,148,0,0,148
3117,3117,0,0,148,0,0,148
3118,3118,0,0,148,0,0,148
3119,3119,0,1,148,0,0,148
3120,3120,0,1,148,0,0,148
3121,3121,0,0,148,0,0,148
3122,3122,0,0,148,0,0,148
3123,3123,0,0,148,0,0,148
3124,3124,0,1,148,0,0,148
3125,3125,0,1,148,0,0,148
3126,3126,0,0,148,0,0,148
3127,3127,0,0,148,0,0,148
3128,3128,0,0,148,0,0,148
3129,3129,0,1,148,0,0,148
3130,3130,0,1,148,0,0,148
3131,3131,0,0,148,0,0,148
3132,3132,0,0,148,0,0,148
3133,3133,0,0,148,0,0,148
3134,3134,0,1,148,0,0,148
3135,3135,0,1,148,0,0,148
3136,3136,0,0,148,0,0,148
3137,3137,0,0,148,0,0,148
3138,3138,0,0,148,0,0,148
3139,3139,0,1,148,0,0,148
3140,3140,0,1,148,0,0,148
3141,3141,0,0,148,0,0,148
3142,3142,0,0,148,0,0,148
3143,3143,0,0,148,0,0,148
3144,3144,0,1,148,0,0,148
3145,3145,0,1,148,0,0,148
3146,3146,0,0,148,0,0,148
3147,3147,0,0,148,0,0,148
3148,3148,0,0,148,0,0,148
3149,3149,0,1,148,0,0,148
3150,3150,0,1,148,0,0,148
3151,3151,0,0,148,0,0,148
3152,3152,0,0,148,0,0,148
3153,3153,0,0,148,0,0,148
3154,3154,0,1,148,0,0,148
3155,3155,0,1,148,0,0,148
3156,3156,0,0,148,0,0,148
3157,3157,0,0,148,0,0,148
3158,3158,0,0,148,0,0,148
3159,3159,0,1,148,0,0,148
3160,3160,0,1,148,0,0,148
3161,3161,0,0,148,0,0,148
3162,3162,0,0,148,0,0,148
3163,3163,0,0,148,0,0,148
3164,3164,0,1,148,0,0,148
3165,3165,0,1,148,0,0,148
3166,3166,0,0,148,0,0,148
3167,3167,0,0,148,0,0,148
3168,3168,0,0,148,0,0,148
3169,3169,0,1,148,0,0,148
3170,3170,0,1,148,0,0,148
3171,3171,0,0,148,0,0,148
3172,3172,0,0,148,0,0,148
3173,3173,0,0,148,0,0,148
3174,3174,0,1,148,0,0,148
3175,3175,0,1,148,0,0,148
3176,3176,0,0,148,0,0,148
3177,3177,0,0,148,0,0,148
3178,3178,0,0,148,0,0,148
3179,3179,0,1,148,0,0,148
3180,3180,0,1,148,0,0,148
3181,3181,0,0,148,0,0,148
3182,3182,0,0,148,0,0,148
3183,3183,0,0,148,0,0,148
3184,3184,0,1,148,0,0,148
3185,3185,0,1,148,0,0,148
3186,3186,0,0,148,0,0,148
3187,3187,0,0,147,0,0,148
3188,3188,0,0,147,0,0,148
3189,3189,0,1,147,0,0,148
3190,3190,0,1,147,0,0,148
3191,3191,0,0,147,0,0,148
3192,3192,0,0,148,0,1,148
3193,3193,0,0,148,0,1,148
3194,3194,0,1,148,0,1,148
3195,3195,0,1,148,0,1,148
3196,3196,0,0,148,0,1,148
3197,3197,0,0,148,0,0,148
3198,3198,0,0,148,0,0,148
3199,3199,0,1,148,0,0,148
3200,3200,0,1,148,0,0,148
3201,3201,0,0,148,0,0,148
3202,3202,0,0,148,0,0,148
3203,3203,0,0,148,0,0,148
3204,3204,0,1,148,0,0,148
3205,3205,0,1,148,0,0,148
3206,3206,0,0,148,0,0,148
3207,3207,0,0,148,0,0,148
3208,3208,0,0,148,0,0,148
3209,3209,0,1,148,0,0,148
3210,3210,0,1,148,0,0,148
3211,3211,0,0,148,0,0,148
3212,3212,0,0,148,0,0,148
3213,3213,0,0,148,0,0,148
3214,3214,0,1,148,0,0,148
3215,3215,0,1,148,0,0,148
3216,3216,0,0,148,0,0,148
3217,3217,0,0,148,0,0,148
3218,3218,0,0,148,0,0,148
3219,3219,0,1,148,0,0,148
3220,3220,0,1,148,0,0,148
3221,3221,0,0,148,0,0,148
3222,3222,0,0,147,0,0,148
3223,3223,0,0,147,0,0,148
3224,3224,0,1,147,0,0,148
3225,3225,0,1,147,0,0,148
3226,3226,0,0,147,0,0,148
3227,3227,0,0,148,0,1,148
3228,3228,0,0,148,0,1,148
3229,3229,0,1,148,0,1,148
3230,3230,0,1,148,0,1,148
3231,3231,0,0,148,0,1,148
3232,3232,0,0,148,0,0,148
3233,3233,0,0,148,0,0,148
3234,3234,0,1,148,0,0,148
3235,3235,0,1,148,0,0,148
3236,3236,0,0,148,0,0,148
3237,3237,0,0,148,0,0,148
3238,3238,0,0,148,0,0,148
3239,3239,0,1,148,0,0,148
3240,3240,0,1,148,0,0,148
3241,3241,0,0,148,0,0,148
3242,3242,0,0,148,0,0,148
3243,3243,0,0,148,0,0,148
3244,3244,0,1,148,0,0,148
3245,3245,0,1,148,0,0,148
3246,3246,0,0,148,0,0,148
3247,3247,0,0,148,0,0,148
3248,3248,0,0,148,0,0,148
3249,3249,0,1,148,0,0,148
3250,3250,0,1,148,0,0,148
3251,3251,0,0,148,0,0,148
3252,3252,0,0,148,0,0,148
3253,3253,0,0,148,0,0,148
3254,3254,0,1,148,0,0,148
3255,3255,0,1,148,0,0,148
3256,3256,0,0,148,0,0,148
3257,3257,0,0,148,0,0,148
3258,3258,0,0,148,0,0,148
3259,3259,0,1,148,0,0,148
3260,3260,0,1,148,0,0,148
3261,3261,0,0,148,0,0,148
3262,3262,0,0,148,0,0,148
3263,3263,0,0,148,0,0,148
3264,3264,0,1,148,0,0,148
3265,3265,0,1,148,0,0,148
3266,3266,0,0,148,0,0,148
3267,3267,0,0,148,0,0,148
3268,3268,0,0,148,0,0,148
3269,3269,0,1,148,0,0,148
3270,3270,0,1,148,0,0,148
3271,3271,0,0,148,0,0,148
3272,3272,0,0,148,0,0,148
3273,3273,0,0,148,0,0,148
3274,3274,0,1,148,0,0,148
3275,3275,0,1,148,0,0,148
3276,3276,0,0,148,0,0,148
3277,3277,0,0,148,0,0,148
3278,3278,0,0,148,0,0,148
3279,3279,0,1,148,0,0,148
3280,3280,0,1,148,0,0,148
3281,3281,0,0,148,0,0,148
3282,3282,0,0,148,0,0,148
3283,3283,0,0,148,0,0,148
3284,3284,0,1,148,0,0,148
3285,3285,0,1,148,0,0,148
3286,3286,0,0,148,0,0,148
3287,3287,0,0,148,0,0,148
3288,3288,0,0,148,0,0,148
3289,3289,0,1,148,0,0,148
3290,3290,0,1,148,0,0,148
3291,3291,0,0,148,0,0,148
3292,3292,0,0,148,0,0,148
3293,3293,0,0,148,0,0,148
3294,3294,0,1,148,0,0,148
3295,3295,0,1,148,0,0,148
3296,3296,0,0,148,0,0,148
3297,3297,0,0,148,0,0,148
3298,3298,0,0,148,0,0,148
3299,3299,0,1,148,0,0,148
3300,3300,0,1,148,0,0,148
3301,3301,0,0,148,0,0,148
3302,3302,0,0,148,0,0,147
3303,3303,0,0,148,0,0,147
3304,3304,0,1,148,0,0,147
3305,3305,0,1,148,0,0,147
3306,3306,0,0,148,0,140,147
3307,3307,0,0,148,0,-1,148
3308,3308,0,0,148,0,-1,148
3309,3309,0,1,148,0,-1,148
3310,3310,0,1,148,0,-1,148
3311,3311,0,0,148,0,115,148
3312,3312,0,0,148,0,0,148
3313,3313,0,0,148,0,0,148
3314,3314,0,1,148,0,0,148
3315,3315,0,1,148,0,0,148
3316,3316,0,0,148,0,0,148
3317,3317,0,0,148,0,0,148
3318,3318,0,0,148,0,0,148
3319,3319,0,1,148,0,0,148
3320,3320,0,1,148,0,0,148
3321,3321,0,0,148,0,0,148
3322,3322,0,0,148,0,0,148
3323,3323,0,0,148,0,0,148
3324,3324,0,1,148,0,0,148
3325,3325,0,1,148,0,0,148
3326,3326,0,0,148,0,0,148
3327,3327,0,0,148,0,0,148
3328,3328,0,0,148,0,0,148
3329,3329,0,1,148,0,0,148
3330,3330,0,1,148,0,0,148
3331,3331,0,0,148,0,0,148
3332,3332,0,0,148,0,0,148
3333,3333,0,0,148,0,0,148
3334,3334,0,1,148,0,0,148
3335,3335,0,1,148,0,0,148
3336,3336,0,0,148,0,0,148
3337,3337,0,0,148,0,0,148
3338,3338,0,0,148,0,0,148
3339,3339,0,1,148,0,0,148
3340,3340,0,1,148,0,0,148
3341,3341,0,0,148,0,0,148
3342,3342,0,0,148,0,0,148
3343,3343,0,0,148,0,0,148
3344,3344,0,1,148,0,0,148
3345,3345,0,1,148,0,0,148
3346,3346,0,0,148,0,0,148
3347,3347,0,0,148,0,0,148
3348,3348,0,0,148,0,0,148
3349,3349,0,1,148,0,0,148
3350,3350,0,1,148,0,0,148
3351,3351,0,0,148,0,0,148
3352,3352,0,0,148,0,0,148
3353,3353,0,0,148,0,0,148
3354,3354,0,1,148,0,0,148
3355,3355,0,1,148,0,0,148
3356,3356,0,0,148,0,0,148
3357,3357,0,0,148,0,0,148
3358,3358,0,0,148,0,0,148
3359,3359,0,1,148,0,0,148
3360,3360,0,1,148,0,0,148
3361,3361,0,0,148,0,0,148
3362,3362,0,0,147,0,0,148
3363,3363,0,0,147,0,0,148
3364,3364,0,1,147,0,0,148
3365,3365,0,1,147,0,0,148
3366,3366,0,0,147,0,0,148
3367,3367,0,0,148,0,1,148
3368,3368,0,0,148,0,1,148
3369,3369,0,1,148,0,1,148
3370,3370,0,1,148,0,1,148
3371,3371,0,0,148,0,1,148
3372,3372,0,0,148,0,0,148
3373,3373,0,0,148,0,0,148
3374,3374,0,1,148,0,0,148
3375,3375,0,1,148,0,0,148
3376,3376,0,0,148,0,0,148
3377,3377,0,0,148,0,0,148
3378,3378,0,0,148,0,0,148
3379,3379,0,1,148,0,0,148
3380,3380,0,1,148,0,0,148
3381,3381,0,0,148,0,0,148
3382,3382,0,0,148,0,0,148
3383,3383,0,0,148,0,0,148
3384,3384,0,1,148,0,0,148
3385,3385,0,1,148,0,0,148
3386,3386,0,0,148,0,0,148
3387,3387,0,0,148,0,0,148
3388,3388,0,0,148,0,0,148
3389,3389,0,1,148,0,0,148
3390,3390,0,1,148,0,0,148
3391,3391,0,0,148,0,0,148
3392,3392,0,0,148,0,0,148
3393,3393,0,0,148,0,0,148
3394,3394,0,1,148,0,0,148
3395,3395,0,1,148,0,0,148
3396,3396,0,0,148,0,0,148
3397,3397,0,0,148,0,0,148
3398,3398,0,0,148,0,0,148
3399,3399,0,1,148,0,0,148
3400,3400,0,1,148,0,0,148
3401,3401,0,0,148,0,0,148
3402,3402,0,0,148,0,0,148
3403,3403,0,0,148,0,0,148
3404,3404,0,1,148,0,0,148
3405,3405,0,1,148,0,0,148
3406,3406,0,0,148,0,0,148
3407,3407,0,0,148,0,0,148
3408,3408,0,0,148,0,0,148
3409,3409,0,1,148,0,0,148
3410,3410,0,1,148,0,0,148
3411,3411,0,0,148,0,0,148
3412,3412,0,0,148,0,0,148
3413,3413,0,0,148,0,0,148
3414,3414,0,1,148,0,0,148
3415,3415,0,1,148,0,0,148
3416,3416,0,0,148,0,0,148
3417,3417,0,0,148,0,0,148
3418,3418,0,0,148,0,0,148
3419,3419,0,1,148,0,0,148
3420,3420,0,1,148,0,0,148
3421,3421,0,0,148,0,0,148
3422,3422,0,0,148,0,0,148
3423,3423,0,0,148,0,0,148
3424,3424,0,1,148,0,0,148
3425,3425,0,1,148,0,0,148
3426,3426,0,0,148,0,0,148
3427,3427,0,0,148,0,0,148
3428,3428,0,0,148,0,0,148
3429,3429,0,1,148,0,0,148
3430,3430,0,1,148,0,0,148
3431,3431,0,0,148,0,0,148
3432,3432,0,0,148,0,0,148
3433,3433,0,0,148,0,0,148
3434,3434,0,1,148,0,0,148
3435,3435,0,1,148,0,0,148
3436,3436,0,0,148,0,0,148
3437,3437,0,0,148,0,0,148
3438,3438,0,0,148,0,0,148
3439,3439,0,1,148,0,0,148
3440,3440,0,1,148,0,0,148
3441,3441,0,0,148,0,0,148
3442,3442,0,0,148,0,0,147
3443,3443,0,0,148,0,0,147
3444,3444,0,1,148,0,0,147
3445,3445,0,1,148,0,0,147
3446,3446,0,0,148,0,-68,147
3447,3447,0,0,148,0,-1,148
3448,3448,0,0,148,0,-1,148
3449,3449,0,1,148,0,-1,148
3450,3450,0,1,148,0,-1,148
3451,3451,0,0,148,0,115,148
3452,3452,0,0,148,0,0,148
3453,3453,0,0,148,0,0,148
3454,3454,0,1,148,0,0,148
3455,3455,0,1,148,0,0,148
3456,3456,0,0,148,0,0,148
3457,3457,0,0,148,0,0,148
3458,3458,0,0,148,0,0,148
3459,3459,0,1,148,0,0,148
3460,3460,0,1,148,0,0,148
3461,3461,0,0,148,0,0,148
3462,3462,0,0,148,0,0,148
3463,3463,0,0,148,0,0,148
3464,3464,0,1,148,0,0,148
3465,3465,0,1,148,0,0,148
3466,3466,0,0,148,0,0,148
3467,3467,0,0,148,0,0,148
3468,3468,0,0,148,0,0,148
3469,3469,0,1,148,0,0,148
3470,3470,0,1,148,0,0,148
3471,3471,0,0,148,0,0,148
3472,3472,0,0,148,0,0,148
3473,3473,0,0,148,0,0,148
3474,3474,0,1,148,0,0,148
3475,3475,0,1,148,0,0,148
3476,3476,0,0,148,0,0,148
3477,3477,0,0,148,0,0,148
3478,3478,0,0,148,0,0,148
3479,3479,0,1,148,0,0,148
3480,3480,0,1,148,0,0,148
3481,3481,0,0,148,0,0,148
3482,3482,0,0,148,0,0,148
3483,3483,0,0,148,0,0,148
3484,3484,0,1,148,0,0,148
3485,3485,0,1,148,0,0,148
3486,3486,0,0,148,0,0,148
3487,3487,0,0,148,0,0,148
3488,3488,0,0,148,0,0,148
3489,3489,0,1,148,0,0,148
3490,3490,0,1,148,0,0,148
3491,3491,0,0,148,0,0,148
3492,3492,0,0,148,0,0,148
3493,3493,0,0,148,0,0,148
3494,3494,0,1,148,0,0,148
3495,3495,0,1,148,0,0,148
3496,3496,0,0,148,0,0,148
3497,3497,0,0,148,0,0,148
3498,3498,0,0,148,0,0,148
3499,3499,0,1,148,0,0,148
3500,3500,0,1,148,0,0,148
3501,3501,0,0,148,0,0,148
3502,3502,0,0,148,0,0,147
3503,3503,0,0,148,0,0,147
3504,3504,0,1,148,0,0,147
3505,3505,0,1,148,0,0,147
3506,3506,0,0,148,0,-68,147
3507,3507,0,0,148,0,-1,148
3508,3508,0,0,148,0,-1,148
3509,3509,0,1,148,0,-1,148
3510,3510,0,1,148,0,-1,148
3511,3511,0,0,148,0,115,148
3512,3512,0,0,148,0,0,148
3513,3513,0,0,148,0,0,148
3514,3514,0,1,148,0,0,148
3515,3515,0,1,148,0,0,148
3516,3516,0,0,148,0,0,148
3517,3517,0,0,148,0,0,148
3518,3518,0,0,148,0,0,148
3519,3519,0,1,148,0,0,148
3520,3520,0,1,148,0,0,148
3521,3521,0,0,148,0,0,148
3522,3522,0,0,148,0,0,148
3523,3523,0,0,148,0,0,148
3524,3524,0,1,148,0,0,148
3525,3525,0,1,148,0,0,148
3526,3526,0,0,148,0,0,148
3527,3527,0,0,148,0,0,148
3528,3528,0,0,148,0,0,148
3529,3529,0,1,148,0,0,148
3530,3530,0,1,148,0,0,148
3531,3531,0,0,148,0,0,148
3532,3532,0,0,148,0,0,148
3533,3533,0,0,148,0,0,148
3534,3534,0,1,148,0,0,148
3535,3535,0,1,148,0,0,148
3536,3536,0,0,148,0,0,148
3537,3537,0,0,148,0,0,148
3538,3538,0,0,148,0,0,148
3539,3539,0,1,148,0,0,148
3540,3540,0,1,148,0,0,148
3541,3541,0,0,148,0,0,148
3542,3542,0,0,148,0,0,148
3543,3543,0,0,148,0,0,148
3544,3544,0,1,148,0,0,148
3545,3545,0,1,148,0,0,148
3546,3546,0,0,148,0,0,148
3547,3547,0,0,148,0,0,148
3548,3548,0,0,148,0,0,148
3549,3549,0,1,148,0,0,148
3550,3550,0,1,148,0,0,148
3551,3551,0,0,148,0,0,148
3552,3552,0,0,148,0,0,148
3553,3553,0,0,148,0,0,148
3554,3554,0,1,148,0,0,148
3555,3555,0,1,148,0,0,148
3556,3556,0,0,148,0,0,148
3557,3557,0,0,148,0,0,148
3558,3558,0,0,148,0,0,148
3559,3559,0,1,148,0,0,148
3560,3560,0,1,148,0,0,148
3561,3561,0,0,148,0,0,148
3562,3562,0,0,148,0,0,148
3563,3563,0,0,148,0,0,148
3564,3564,0,1,148,0,0,148
3565,3565,0,1,148,0,0,148
3566,3566,0,0,148,0,0,148
3567,3567,0,0,148,0,0,148
3568,3568,0,0,148,0,0,148
3569,3569,0,1,148,0,0,148
3570,3570,0,1,148,0,0,148
3571,3571,0,0,148,0,0,148
3572,3572,0,0,148,0,0,148
3573,3573,0,0,148,0,0,148
3574,3574,0,1,148,0,0,148
3575,3575,0,1,148,0,0,148
3576,3576,0,0,148,0,0,148
3577,3577,0,0,148,0,0,148
3578,3578,0,0,148,0,0,148
3579,3579,0,1,148,0,0,148
3580,3580,0,1,148,0,0,148
3581,3581,0,0,148,0,0,148
3582,3582,0,0,148,0,0,148
3583,3583,0,0,148,0,0,148
3584,3584,0,1,148,0,0,148
3585,3585,0,1,148,0,0,148
3586,3586,0,0,148,0,0,148
3587,3587,0,0,148,0,0,148
3588,3588,0,0,148,0,0,148
3589,3589,0,1,148,0,0,148
3590,3590,0,1,148,0,0,148
3591,3591,0,0,148,0,0,148
3592,3592,0,0,148,0,0,148
3593,3593,0,0,148,0,0,148
3594,3594,0,1,148,0,0,148
3595,3595,0,1,148,0,0,148
3596,3596,0,0,148,0,0,148
3597,3597,0,0,148,0,0,148
3598,3598,0,0,148,0,0,148
3599,3599,0,1,148,0,0,148
3600,3600,0,1,148,0,0,148
3601,3601,0,0,148,0,0,148
3602,3602,0,0,148,0,0,148
3603,3603,0,0,148,0,0,148
3604,3604,0,1,148,0,0,148
3605,3605,0,1,148,0,0,148
3606,3606,0,0,148,0,0,148
3607,3607,0,0,148,0,0,148
3608,3608,0,0,148,0,0,148
3609,3609,0,1,148,0,0,148
3610,3610,0,1,148,0,0,148
3611,3611,0,0,148,0,0,148
3612,3612,0,0,148,0,0,148
3613,3613,0,0,148,0,0,148
3614,3614,0,1,148,0,0,148
3615,3615,0,1,148,0,0,148
3616,3616,0,0,148,0,0,148
3617,3617,0,0,148,0,0,148
3618,3618,0,0,148,0,0,148
3619,3619,0,1,148,0,0,148
3620,3620,0,1,148,0,0,148
3621,3621,0,0,148,0,0,148
3622,3622,0,0,147,0,0,148
3623,3623,0,0,147,0,0,148
3624,3624,0,1,147,0,0,148
3625,3625,0,1,147,0,0,148
3626,3626,0,0,147,0,0,148
3627,3627,0,0,148,0,1,148
3628,3628,0,0,148,0,1,148
3629,3629,0,1,148,0,1,148
3630,3630,0,1,148,0,1,148
3631,3631,0,0,148,0,1,148
3632,3632,0,0,148,0,0,148
3633,3633,0,0,148,0,0,148
3634,3634,0,1,148,0,0,148
3635,3635,0,1,148,0,0,148
3636,3636,0,0,148,0,0,148
3637,3637,0,0,148,0,0,148
3638,3638,0,0,148,0,0,148
3639,3639,0,1,148,0,0,148
3640,3640,0,1,148,0,0,148
3641,3641,0,0,148,0,0,148
3642,3642,0,0,148,0,0,148
3643,3643,0,0,148,0,0,148
3644,3644,0,1,148,0,0,148
3645,3645,0,1,148,0,0,148
3646,3646,0,0,148,0,0,148
3647,3647,0,0,148,0,0,148
3648,3648,0,0,148,0,0,148
3649,3649,0,1,148,0,0,148
3650,3650,0,1,148,0,0,148
3651,3651,0,0,148,0,0,148
3652,3652,0,0,148,0,0,148
3653,3653,0,0,148,0,0,148
3654,3654,0,1,148,0,0,148
3655,3655,0,1,148,0,0,148
3656,3656,0,0,148,0,0,148
3657,3657,0,0,148,0,0,148
3658,3658,0,0,148,0,0,148
3659,3659,0,1,148,0,0,148
3660,3660,0,1,148,0,0,148
3661,3661,0,0,148,0,0,148
3662,3662,0,0,148,0,0,148
3663,3663,0,0,148,0,0,148
3664,3664,0,1,148,0,0,148
3665,3665,0,1,148,0,0,148
3666,3666,0,0,148,0,0,148
3667,3667,0,0,148,0,0,148
3668,3668,0,0,148,0,0,148
3669,3669,0,1,148,0,0,148
3670,3670,0,1,148,0,0,148
3671,3671,0,0,148,0,0,148
3672,3672,0,0,148,0,0,148
3673,3673,0,0,148,0,0,148
3674,3674,0,1,148,0,0,148
3675,3675,0,1,148,0,0,148
3676,3676,0,0,148,0,0,148
3677,3677,0,0,148,0,0,148
3678,3678,0,0,148,0,0,148
3679,3679,0,1,148,0,0,148
3680,3680,0,1,148,0,0,148
3681,3681,0,0,148,0,0,148
3682,3682,0,0,147,0,0,148
3683,3683,0,0,147,0,0,148
3684,3684,0,1,147,0,0,148
3685,3685,0,1,147,0,0,148
3686,3686,0,0,147,0,0,148
3687,3687,0,0,148,0,1,148
3688,3688,0,0,148,0,1,148
3689,3689,0,1,148,0,1,148
3690,3690,0,1,148,0,1,148
3691,3691,0,0,148,0,1,148
3692,3692,0,0,148,0,0,148
3693,3693,0,0,148,0,0,148
3694,3694,0,1,148,0,0,148
3695,3695,0,1,148,0,0,148
3696,3696,0,0,148,0,0,148
3697,3697,0,0,148,0,0,148
3698,3698,0,0,148,0,0,148
3699,3699,0,1,148,0,0,148
3700,3700,0,1,148,0,0,148
3701,3701,0,0,148,0,0,148
3702,3702,0,0,148,0,0,148
3703,3703,0,0,148,0,0,148
3704,3704,0,1,148,0,0,148
3705,3705,0,1,148,0,0,148
3706,3706,0,0,148,0,0,148
3707,3707,0,0,148,0,0,148
3708,3708,0,0,148,0,0,148
3709,3709,0,1,148,0,0,148
3710,3710,0,1,148,0,0,148
3711,3711,0,0,148,0,0,148
3712,3712,0,0,148,0,0,148
3713,3713,0,0,148,0,0,148
3714,3714,0,1,148,0,0,148
3715,3715,0,1,148,0,0,148
3716,3716,0,0,148,0,0,148
3717,3717,0,0,148,0,0,148
3718,3718,0,0,148,0,0,148
